repository	path	sha256	pinned_refs	sources	classification	declared_keys	licence	ref_screen	fern	disposition	evidence	screen_evidence
api-evangelist/microsoft-azure	openapi/microsoft-azure-protecteditemoperationstatuses-api-openapi.yml	aeaafcaffd5ca9947d4f1729ed6e04471785c09c30298bbda5c4644a0855b615	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1034	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-protecteditems-api-openapi.yml	3d048c172ff6adee8ba625660f8c2c0978c89616d5e87408835a371af22b7763	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1035	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-protection-policies-api-openapi.yml	495ae1b6589c935531501c4dd8f9237e253686c0e8d60ee7143808240d1e3d68	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1036	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-protectioncontaineroperationresults-api-openapi.yml	22aabe2619878789d924302d687bb7936831d00a0376e578bbe3543d59068f37	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1037	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-protectioncontainerrefreshoperationresults-api-openapi.yml	3ffa9437b08e3eb6329d1805aca7b49548a88fcf04f8dd6590c5d9cdae2010f6	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1038	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-protectioncontainers-api-openapi.yml	637c5e0b7ec183d27921dbf1efe1534f97cf518a627cc79bf32777d33596603a	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1039	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-protectionpolicyoperationresults-api-openapi.yml	85e4074b654872df73443329fdc73205faca57668193a7dab6e71ac3ca0c1eb4	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1040	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-protectionpolicyoperationstatuses-api-openapi.yml	8ccd3a98957541bd130043bfe9d0325972136eaa683557b94ff876f69da6b71e	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1041	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-provider-api-openapi.yml	00b64c98763e12afd3e02b10e3a6644b2189c0b4d8fe87bf73bba95431b0deca	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1042	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-providerregistration-api-openapi.yml	c42abc86e50928dfcf9188f1f7aacf519cb2573df27a11657b764d8c6c74f584	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1043	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-proxy-api-openapi.yml	05147f48c6206c69a850e05766d1ab4bcf7063f28a2305d6f17c25e0dff0f7c0	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1044	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-proxyoperations-api-openapi.yml	d5e8c281fd8156c4c058a4d90a728c1c7bfa7a4c4fa15d808f5ce9ef0a1815ac	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1045	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-publicmaintenanceconfigurations-api-openapi.yml	c1c962abda272ab2aed8560753c25f78b814b80dc9af350bfe8c6edb9ecb73f7	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1046	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-publishedartifact-api-openapi.yml	1c5961345d79c92d40421a3b91d0cdb4164746c4b61438099bf431e89433ed36	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1047	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-publishedblueprint-api-openapi.yml	2a2fea19857e71355a51d0266e8a86cfafe945b7e6a2da4a137f8a1f4295f417	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1048	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-publishers-api-openapi.yml	aba7e40486318a011952d3efe1c923117043e0f362074db92c9db24d4aacb07f	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1049	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-query-knowledgebases-api-openapi.yml	6dfaa32051789199fbc38648ae0f866d0bcd5996f8efc3c6221be427dd5abef3	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1050	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-query-text-api-openapi.yml	d09994e87e41f811cdac31c0c83ef5ca5745f87126450e34b6080ee3637ba5f0	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1051	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-quotas-api-openapi.yml	8286735f59da4eb14185ad52525387cdc33bdf570ee46a399633211b6819a412	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1052	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-rate-card-api-openapi.yml	5397cc8831eb483667115500361b67c2aead5fb84fa51ecd6b076af0f974f1fb	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1053	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-recommendations-api-openapi.yml	78ad2025e5e0804e14a4cf3421801b3ae96ff9195ec866a1a4be68d57aa21dff	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1054	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-recommendedactions-api-openapi.yml	f5581b862904769a9e552752fcd21e3cd6e4ee18af13ec60a55f161a0d683d99	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1055	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-recovery-points-api-openapi.yml	949dbfa679d68e4ccd17851b1875b87dde10a582781f69dccbafc24941b7e596	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1056	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-recoverypoint-api-openapi.yml	e33b6a7e40fda9a6b08bf4ba25f871a15706d397955dc189e6f4df0b78a182a6	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1057	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-recoverypointsrecommendedformove-api-openapi.yml	72e74fc4110a71bc334fec3ac294f92dc07e8680356ac87832a256d64854a808	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1058	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-redisenterprise-api-openapi.yml	8b650a7070d1fa68bcfbcdf4fb57e2621a9abf41e0899b61179a53bb1d7fc62c	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1059	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-registeredserver-resource-api-openapi.yml	72642652953d9739b5fb7012171b2de0d701a6d2bae97b460fd83eecdb24e7da	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1060	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-registerstorageconfiguration-api-openapi.yml	91b58743b91808038e8f13f65587822fc0d3338ed3b9a587ab0b2868d6668252	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1061	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-registrations-api-openapi.yml	b097fbb3bf3eee7a371ce22b64218d540c44ad73696b833abe0ca4b7d02a9cbe	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1062	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-replicas-api-openapi.yml	cb0ee05376408675ba58e0ff94b4932c81a01873c63c74b2d38ec391b88777c7	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1063	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-replicationappliances-api-openapi.yml	2b7cf41fb12a9af70321c8d40933df83980a0cbcd09d2f044ac6efafffe37e83	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1064	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-replicationevents-api-openapi.yml	dfea053b21fbec1b92e214672cd82cf7fa99ab500eb475f1a21a36f9e7f0deb6	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1065	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-replicationextension-api-openapi.yml	92b396c4383308eb99b1babca1bd7814a2a5f6fb60b1ab41f8321f34cc98991f	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1066	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-replicationjobs-api-openapi.yml	f8f825f2c9a59c395aff4248c1796e7560360f6116547091cf6a26dc97eefbd6	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1067	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-replicationmigrationitems-api-openapi.yml	a67a9f1227cac90b9e5778f729f0b163cdffe1805effa1462c5d4aba1050f6cb	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1068	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-reservation-order-aliases-api-openapi.yml	ffcfc78a8a9a7c2794ff4ef48ff5b41eaf7c9b5bef54d6657da05a37f714f656	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1069	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-reset-cifs-password-api-openapi.yml	505e61a1733a188812a0a141dc763d7b0f2a2ddc479842974d85751d4cb9a6b4	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1070	not-applicable-no-declaration
api-evangelist/microsoft-azure	openapi/microsoft-azure-resource-api-openapi.yml	44e36142e6012e61f7f61dfed42a29ebdaf3ee1f18b66219235c4d368bc76824	a3dc348266674bb8ab1373a0ceed7682b0568a54	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:1071	not-applicable-no-declaration
